,Time,Voltage,Current,Power
593,0.005862799999999929,-0.9984578642115142,-0.026166304601424883,0.026125952606646605
594,0.005872799999999929,-0.9972341231242774,-0.035020749760406034,0.03492388667847326
595,0.0058827999999999285,-0.9956560695015425,-0.04388193137632612,0.04369131131628928
596,0.005892799999999928,-0.9937242640182476,-0.052708342788406526,0.05237755914503078
597,0.005902799999999928,-0.9914393930356828,-0.06153520633983334,0.06100842762388987
598,0.005912799999999927,-0.9888022683576276,-0.07032102756291181,0.06953359156744646
599,0.005922799999999927,-0.985813826941924,-0.07910104322225209,0.07797890213402688
600,0.0059327999999999265,-0.9824751305675768,-0.08783377549511329,0.08629450004780466
601,0.005942799999999926,-0.9787873654575103,-0.09655448000822275,0.0945063051103682
602,0.005952799999999926,-0.974751841857108,-0.10522170001191,0.10256504588994535
603,0.005962799999999925,-0.9703699935686901,-0.113870714408975,0.11049672440869923
604,0.005972799999999925,-0.9656433774420885,-0.12246009192109852,0.1182527767645582
605,0.0059827999999999245,-0.9605736728215069,-0.13102513910799019,0.12585929910491098
606,0.005992799999999924,-0.955162680948856,-0.13952445452456175,0.13326855204160715
607,0.006002799999999924,-0.9494123243237844,-0.14799337672902624,0.14050673578483028
608,0.006012799999999923,-0.9433246460206195,-0.15639053842922124,0.14752704930471922
609,0.006022799999999923,-0.9369018089624744,-0.16475131447803193,0.1543558045634136
610,0.006032799999999922,-0.9301460951527742,-0.17303437600697436,0.16094724917008407
611,0.006042799999999922,-0.9230599048644668,-0.18127513840840237,0.16732781201355293
612,0.006052799999999922,-0.9156457557872195,-0.18943231545397055,0.17345289565437386
613,0.006062799999999921,-0.9079062821328966,-0.19754136726218263,0.17934904831845733
614,0.006072799999999921,-0.8998442336996347,-0.20556105440090988,0.18497292947587568
615,0.00608279999999992,-0.891462474894854,-0.21352688583813517,0.19035120610585493
616,0.00609279999999992,-0.8827639837175459,-0.2213976730272762,0.195441891827353
617,0.00610279999999992,-0.8737518507002089,-0.22920897783958338,0.20027176858443915
618,0.006112799999999919,-0.8644292778107907,-0.23691966663133712,0.20480029632530003
619,0.006122799999999919,-0.8547995773150474,-0.2445653581558389,0.20905436477751427
620,0.006132799999999918,-0.8448661705997141,-0.25210497761082706,0.21299496702318613
621,0.006142799999999918,-0.8346325869568968,-0.25957420453004687,0.21664908983419165
622,0.0061527999999999175,-0.8241024623301353,-0.2669320268080284,0.2199793405672699
623,0.006162799999999917,-0.8132795380225679,-0.2742141885703404,0.22301278859971976
624,0.006172799999999917,-0.8021676593676688,-0.28137974417461464,0.22571373077802406
625,0.006182799999999916,-0.7907707743630122,-0.2884645060582116,0.22810930083189584
626,0.006192799999999916,-0.7790929322675719,-0.29542759871381463,0.2301655541547134
627,0.0062027999999999155,-0.7671382821630409,-0.3023049065127381,0.2319096666716406
628,0.006212799999999915,-0.754911071479677,-0.3090556276554608,0.233309515020208
629,0.006222799999999915,-0.7424156444872144,-0.3157157219676634,0.23439229119936902
630,0.006232799999999914,-0.7296564407513653,-0.3222444648247915,0.2351277492558859
631,0.006242799999999914,-0.7166379935564625,-0.3286778949203395,0.23554306714207393
632,0.0062527999999999135,-0.7033649282948055,-0.3349753681625103,0.2356099258081501
633,0.006262799999999913,-0.6898419608232793,-0.34117300541378626,0.2353554550346176
634,0.006272799999999913,-0.6760738957878377,-0.34723024635829347,0.23475330539082212
635,0.006282799999999912,-0.6620656249164284,-0.3531832972121691,0.2338305203788194
636,0.006292799999999912,-0.6478221252809899,-0.35899168455974717,0.23256275604969814
637,0.006302799999999911,-0.6333484575291193,-0.3646917030337882,0.23097692759011737
638,0.006312799999999911,-0.6186497640860533,-0.3702429691195057,0.22905072550030214
639,0.006322799999999911,-0.6037312673275815,-0.3756818688040795,0.22681089076508112
640,0.00633279999999991,-0.5885982677245645,-0.38096811134677466,0.22423717039701055
641,0.00634279999999991,-0.5732561419597064,-0.3861381768961287,0.2213560815508294
642,0.006352799999999909,-0.5577103410172369,-0.3911518702273469,0.21814944293402364
643,0.006362799999999909,-0.5419663882462077,-0.39604576832411453,0.21464349463881469
644,0.006372799999999909,-0.52602987739807,-0.40077977408277476,0.21082213542438819
645,0.006382799999999908,-0.5099064706392491,-0.405390563858262,0.2067112716474215
646,0.006392799999999908,-0.4936018965393884,-0.4098381411347738,0.20229688373830187
647,0.006402799999999907,-0.4771219480360294,-0.41415928403317537,0.19760448439511585
648,0.006412799999999907,-0.4604724803764073,-0.4183140989479348,0.1926221307189774
649,0.0064227999999999065,-0.44365940903710155,-0.4223394680173591,0.18737487879362538
650,0.006432799999999906,-0.42668870762229993,-0.4261956027227214,0.18185285092006517
651,0.006442799999999906,-0.40956640574141034,-0.42991949132175833,0.17608058081882802
652,0.006452799999999905,-0.39229858686675967,-0.43347145241077456,0.17005023822782872
653,0.006462799999999905,-0.37489138617217127,-0.4368885823186446,0.16378576622823143
654,0.0064727999999999045,-0.3573509883531638,-0.44013130863172734,0.15728135814471914
655,0.006482799999999904,-0.33968362542956504,-0.4432368375482163,0.15056029590231326
656,0.006492799999999904,-0.32189557453129486,-0.44616570736529226,0.14361876670851234
657,0.006502799999999903,-0.3039931556681358,-0.4489552357926616,0.1364793188823432
658,0.006512799999999903,-0.2859827294842688,-0.45156607340069144,0.1291400982136234
659,0.0065227999999999025,-0.2678706949983566,-0.4540356508949195,0.12162284535925329
660,0.006532799999999902,-0.24966348733000937,-0.45632473252243777,0.11392762407648556
661,0.006542799999999902,-0.231367575413416,-0.4584708633072303,0.10607529204108954
662,0.006552799999999901,-0.21298945969896227,-0.46043492241545536,0.09806778535180145
663,0.006562799999999901,-0.19453566984365195,-0.46225457035006023,0.0899250024813385
664,0.0065727999999999,-0.176012762391149,-0.4638908022750865,0.08165070155628427
665,0.0065827999999999,-0.15742731844227575,-0.46538139516857413,0.07326374509431369
666,0.0065927999999999,-0.13878594131676875,-0.46668746110677706,0.06476965859043696
667,0.006602799999999899,-0.12009525420715753,-0.46784689437378546,0.05618619170984894
668,0.006612799999999899,-0.10136189782557248,-0.46882092470546777,0.04752057866848603
669,0.006622799999999898,-0.0825925280443384,-0.46964756435623567,0.038789379630047624
670,0.006632799999999898,-0.06379381353116424,-0.47028816130247275,0.030001475268044038
671,0.006642799999999898,-0.044972433379802466,-0.4707808462656162,0.02117216024516745
672,0.006652799999999897,-0.026135074737004174,-0.4710870858742984,0.012311896196962291
673,0.006662799999999897,-0.007288430426597063,-0.4712451296460576,0.0034346373412980037
674,0.006672799999999896,0.011560803428435896,-0.4712165631055905,-0.005447642058286891
675,0.006682799999999896,0.03040592978505886,-0.4710397547255578,-0.014322401708156659
676,0.0066927999999998955,0.049240253059612396,-0.4706764090021194,-0.023176225488453984
677,0.006702799999999895,0.06805708150671358,-0.4701650133529398,-0.0319980586353661
678,0.006712799999999895,0.08684972959682256,-0.46946739115250846,-0.04077311597612109
679,0.006722799999999894,0.10561152039154574,-0.46862214858365014,-0.04949189760107214
680,0.006732799999999894,0.12433578791595905,-0.46759122763701466,-0.05813832371083878
681,0.0067427999999998935,0.14301587952696357,-0.46641335291320996,-0.06670451589000277
682,0.006752799999999893,0.16164515827696094,-0.4650505845866588,-0.07517317535230368
683,0.006762799999999893,0.18021700527191148,-0.4635417651608691,-0.0835381087357475
684,0.006772799999999892,0.19872482202301697,-0.461849072394406,-0.0917808747130738
685,0.006782799999999892,0.21716203279110763,-0.4600114660101262,-0.09989702506597652
686,0.0067927999999998915,0.23552208692298854,-0.4579912405839206,-0.1078670527747735
687,0.006802799999999891,0.2537984611788554,-0.4558274722094229,-0.11568831100979901
688,0.006812799999999891,0.271984662049955,-0.45348257134555503,-0.12334030391296538
689,0.00682279999999989,0.29007422806571703,-0.45099572944254795,-0.13082223807898208
